infinitive,is_reflexive,verb_ending,stem,mood,tense,person,conjugation
competir,False,ir,compet,indicativo,futuro,2p,competiréis
competir,False,ir,compet,indicativo,futuro,3p,competirán
competir,False,ir,compet,indicativo,imperfecto,1s,competía
competir,False,ir,compet,indicativo,imperfecto,2s,competías
competir,False,ir,compet,indicativo,imperfecto,3s,competía
competir,False,ir,compet,indicativo,imperfecto,1p,competíamos
competir,False,ir,compet,indicativo,imperfecto,2p,competíais
competir,False,ir,compet,indicativo,imperfecto,3p,competían
competir,False,ir,compet,indicativo,pretérito,1s,competí
competir,False,ir,compet,indicativo,pretérito,2s,competiste
competir,False,ir,compet,indicativo,pretérito,3s,compitió
competir,False,ir,compet,indicativo,pretérito,1p,competimos
competir,False,ir,compet,indicativo,pretérito,2p,competisteis
competir,False,ir,compet,indicativo,pretérito,3p,compitieron
competir,False,ir,compet,indicativo,condicional,1s,competiría
competir,False,ir,compet,indicativo,condicional,2s,competirías
competir,False,ir,compet,indicativo,condicional,3s,competiría
competir,False,ir,compet,indicativo,condicional,1p,competiríamos
competir,False,ir,compet,indicativo,condicional,2p,competiríais
competir,False,ir,compet,indicativo,condicional,3p,competirían
competir,False,ir,compet,indicativo,presente perfecto,1s,he competido
competir,False,ir,compet,indicativo,presente perfecto,2s,has competido
competir,False,ir,compet,indicativo,presente perfecto,3s,ha competido
competir,False,ir,compet,indicativo,presente perfecto,1p,hemos competido
competir,False,ir,compet,indicativo,presente perfecto,2p,habéis competido
competir,False,ir,compet,indicativo,presente perfecto,3p,han competido
competir,False,ir,compet,indicativo,futuro perfecto,1s,habré competido
competir,False,ir,compet,indicativo,futuro perfecto,2s,habrás competido
competir,False,ir,compet,indicativo,futuro perfecto,3s,habrá competido
competir,False,ir,compet,indicativo,futuro perfecto,1p,habremos competido
competir,False,ir,compet,indicativo,futuro perfecto,2p,habréis competido
competir,False,ir,compet,indicativo,futuro perfecto,3p,habrán competido
competir,False,ir,compet,indicativo,pluscuamperfecto,1s,había competido
competir,False,ir,compet,indicativo,pluscuamperfecto,2s,habías competido
competir,False,ir,compet,indicativo,pluscuamperfecto,3s,había competido
competir,False,ir,compet,indicativo,pluscuamperfecto,1p,habíamos competido
competir,False,ir,compet,indicativo,pluscuamperfecto,2p,habíais competido
competir,False,ir,compet,indicativo,pluscuamperfecto,3p,habían competido
competir,False,ir,compet,indicativo,condicional perfecto,1s,habría competido
competir,False,ir,compet,indicativo,condicional perfecto,2s,habrías competido
competir,False,ir,compet,indicativo,condicional perfecto,3s,habría competido
competir,False,ir,compet,indicativo,condicional perfecto,1p,habríamos competido
competir,False,ir,compet,indicativo,condicional perfecto,2p,habríais competido
competir,False,ir,compet,indicativo,condicional perfecto,3p,habrían competido
competir,False,ir,compet,subjuntivo,presente,1s,compita
competir,False,ir,compet,subjuntivo,presente,2s,compitas
competir,False,ir,compet,subjuntivo,presente,3s,compita
competir,False,ir,compet,subjuntivo,presente,1p,compitamos
competir,False,ir,compet,subjuntivo,presente,2p,compitáis
competir,False,ir,compet,subjuntivo,presente,3p,compitan
competir,False,ir,compet,subjuntivo,imperfecto,1s,compitiera
competir,False,ir,compet,subjuntivo,imperfecto,2s,compitieras
competir,False,ir,compet,subjuntivo,imperfecto,3s,compitiera
competir,False,ir,compet,subjuntivo,imperfecto,1p,compitiéramos
competir,False,ir,compet,subjuntivo,imperfecto,2p,compitierais
competir,False,ir,compet,subjuntivo,imperfecto,3p,compitieran
competir,False,ir,compet,subjuntivo,futuro,1s,compitiere
competir,False,ir,compet,subjuntivo,futuro,2s,compitieres
competir,False,ir,compet,subjuntivo,futuro,3s,compitiere
competir,False,ir,compet,subjuntivo,futuro,1p,compitiéremos
competir,False,ir,compet,subjuntivo,futuro,2p,compitiereis
competir,False,ir,compet,subjuntivo,futuro,3p,compitieren
competir,False,ir,compet,subjuntivo,presente perfecto,1s,haya competido
competir,False,ir,compet,subjuntivo,presente perfecto,2s,hayas competido
competir,False,ir,compet,subjuntivo,presente perfecto,3s,haya competido
competir,False,ir,compet,subjuntivo,presente perfecto,1p,hayamos competido
competir,False,ir,compet,subjuntivo,presente perfecto,2p,hayáis competido
competir,False,ir,compet,subjuntivo,presente perfecto,3p,hayan competido
competir,False,ir,compet,subjuntivo,futuro perfecto,1s,hubiere competido
competir,False,ir,compet,subjuntivo,futuro perfecto,2s,hubieres competido
competir,False,ir,compet,subjuntivo,futuro perfecto,3s,hubiere competido
competir,False,ir,compet,subjuntivo,futuro perfecto,1p,hubiéremos competido
competir,False,ir,compet,subjuntivo,futuro perfecto,2p,hubiereis competido
competir,False,ir,compet,subjuntivo,futuro perfecto,3p,hubieren competido
competir,False,ir,compet,subjuntivo,pluscuamperfecto,1s,hubiera competido
competir,False,ir,compet,subjuntivo,pluscuamperfecto,2s,hubieras competido
competir,False,ir,compet,subjuntivo,pluscuamperfecto,3s,hubiera competido
competir,False,ir,compet,subjuntivo,pluscuamperfecto,1p,hubiéramos competido
competir,False,ir,compet,subjuntivo,pluscuamperfecto,2p,hubierais competido
competir,False,ir,compet,subjuntivo,pluscuamperfecto,3p,hubieran competido
competir,False,ir,compet,imperativo afirmativo,presente,1s,
competir,False,ir,compet,imperativo afirmativo,presente,2s,compite
competir,False,ir,compet,imperativo afirmativo,presente,3s,competid
competir,False,ir,compet,imperativo afirmativo,presente,1p,
competir,False,ir,compet,imperativo afirmativo,presente,2p,compita
competir,False,ir,compet,imperativo afirmativo,presente,3p,compitan
competir,False,ir,compet,imperativo negativo,presente,1s,
competir,False,ir,compet,imperativo negativo,presente,2s,no compitas
competir,False,ir,compet,imperativo negativo,presente,3s,no compitáis
competir,False,ir,compet,imperativo negativo,presente,1p,
competir,False,ir,compet,imperativo negativo,presente,2p,no compita
competir,False,ir,compet,imperativo negativo,presente,3p,no compitan
componer,False,er,compon,indicativo,presente,1s,compongo
componer,False,er,compon,indicativo,presente,2s,compones
componer,False,er,compon,indicativo,presente,3s,compone
componer,False,er,compon,indicativo,presente,1p,componemos
componer,False,er,compon,indicativo,presente,2p,componéis
componer,False,er,compon,indicativo,presente,3p,componen
componer,False,er,compon,indicativo,futuro,1s,compondré
componer,False,er,compon,indicativo,futuro,2s,compondrás
componer,False,er,compon,indicativo,futuro,3s,compondrá
componer,False,er,compon,indicativo,futuro,1p,compondremos
componer,False,er,compon,indicativo,futuro,2p,compondréis
componer,False,er,compon,indicativo,futuro,3p,compondrán
componer,False,er,compon,indicativo,imperfecto,1s,componía
componer,False,er,compon,indicativo,imperfecto,2s,componías
componer,False,er,compon,indicativo,imperfecto,3s,componía
componer,False,er,compon,indicativo,imperfecto,1p,componíamos
componer,False,er,compon,indicativo,imperfecto,2p,componíais
componer,False,er,compon,indicativo,imperfecto,3p,componían
componer,False,er,compon,indicativo,pretérito,1s,compuse
componer,False,er,compon,indicativo,pretérito,2s,compusiste
componer,False,er,compon,indicativo,pretérito,3s,compuso
componer,False,er,compon,indicativo,pretérito,1p,compusimos
componer,False,er,compon,indicativo,pretérito,2p,compusisteis
componer,False,er,compon,indicativo,pretérito,3p,compusieron
componer,False,er,compon,indicativo,condicional,1s,compondría
componer,False,er,compon,indicativo,condicional,2s,compondrías
componer,False,er,compon,indicativo,condicional,3s,compondría
componer,False,er,compon,indicativo,condicional,1p,compondríamos
componer,False,er,compon,indicativo,condicional,2p,compondríais
componer,False,er,compon,indicativo,condicional,3p,compondrían
componer,False,er,compon,indicativo,presente perfecto,1s,he compuesto
componer,False,er,compon,indicativo,presente perfecto,2s,has compuesto
componer,False,er,compon,indicativo,presente perfecto,3s,ha compuesto
componer,False,er,compon,indicativo,presente perfecto,1p,hemos compuesto
componer,False,er,compon,indicativo,presente perfecto,2p,habéis compuesto
componer,False,er,compon,indicativo,presente perfecto,3p,han compuesto
componer,False,er,compon,indicativo,futuro perfecto,1s,habré compuesto
componer,False,er,compon,indicativo,futuro perfecto,2s,habrás compuesto
componer,False,er,compon,indicativo,futuro perfecto,3s,habrá compuesto
componer,False,er,compon,indicativo,futuro perfecto,1p,habremos compuesto
componer,False,er,compon,indicativo,futuro perfecto,2p,habréis compuesto
componer,False,er,compon,indicativo,futuro perfecto,3p,habrán compuesto
componer,False,er,compon,indicativo,pluscuamperfecto,1s,había compuesto
componer,False,er,compon,indicativo,pluscuamperfecto,2s,habías compuesto
componer,False,er,compon,indicativo,pluscuamperfecto,3s,había compuesto
componer,False,er,compon,indicativo,pluscuamperfecto,1p,habíamos compuesto
componer,False,er,compon,indicativo,pluscuamperfecto,2p,habíais compuesto
componer,False,er,compon,indicativo,pluscuamperfecto,3p,habían compuesto
componer,False,er,compon,indicativo,condicional perfecto,1s,habría compuesto
componer,False,er,compon,indicativo,condicional perfecto,2s,habrías compuesto
componer,False,er,compon,indicativo,condicional perfecto,3s,habría compuesto
componer,False,er,compon,indicativo,condicional perfecto,1p,habríamos compuesto
componer,False,er,compon,indicativo,condicional perfecto,2p,habríais compuesto
componer,False,er,compon,indicativo,condicional perfecto,3p,habrían compuesto
componer,False,er,compon,subjuntivo,presente,1s,componga
componer,False,er,compon,subjuntivo,presente,2s,compongas
componer,False,er,compon,subjuntivo,presente,3s,componga
componer,False,er,compon,subjuntivo,presente,1p,compongamos
componer,False,er,compon,subjuntivo,presente,2p,compongáis
componer,False,er,compon,subjuntivo,presente,3p,compongan
componer,False,er,compon,subjuntivo,imperfecto,1s,compusiera
componer,False,er,compon,subjuntivo,imperfecto,2s,compusieras
componer,False,er,compon,subjuntivo,imperfecto,3s,compusiera
componer,False,er,compon,subjuntivo,imperfecto,1p,compusiéramos
componer,False,er,compon,subjuntivo,imperfecto,2p,compusierais
componer,False,er,compon,subjuntivo,imperfecto,3p,compusieran
componer,False,er,compon,subjuntivo,futuro,1s,compusiere
componer,False,er,compon,subjuntivo,futuro,2s,compusieres
componer,False,er,compon,subjuntivo,futuro,3s,compusiere
componer,False,er,compon,subjuntivo,futuro,1p,compusiéremos
componer,False,er,compon,subjuntivo,futuro,2p,compusiereis
componer,False,er,compon,subjuntivo,futuro,3p,compusieren
componer,False,er,compon,subjuntivo,presente perfecto,1s,haya compuesto
componer,False,er,compon,subjuntivo,presente perfecto,2s,hayas compuesto
componer,False,er,compon,subjuntivo,presente perfecto,3s,haya compuesto
componer,False,er,compon,subjuntivo,presente perfecto,1p,hayamos compuesto
componer,False,er,compon,subjuntivo,presente perfecto,2p,hayáis compuesto
componer,False,er,compon,subjuntivo,presente perfecto,3p,hayan compuesto
componer,False,er,compon,subjuntivo,futuro perfecto,1s,hubiere compuesto
componer,False,er,compon,subjuntivo,futuro perfecto,2s,hubieres compuesto
componer,False,er,compon,subjuntivo,futuro perfecto,3s,hubiere compuesto
componer,False,er,compon,subjuntivo,futuro perfecto,1p,hubiéremos compuesto
componer,False,er,compon,subjuntivo,futuro perfecto,2p,hubiereis compuesto
componer,False,er,compon,subjuntivo,futuro perfecto,3p,hubieren compuesto
componer,False,er,compon,subjuntivo,pluscuamperfecto,1s,hubiera compuesto
componer,False,er,compon,subjuntivo,pluscuamperfecto,2s,hubieras compuesto
componer,False,er,compon,subjuntivo,pluscuamperfecto,3s,hubiera compuesto
componer,False,er,compon,subjuntivo,pluscuamperfecto,1p,hubiéramos compuesto
componer,False,er,compon,subjuntivo,pluscuamperfecto,2p,hubierais compuesto
componer,False,er,compon,subjuntivo,pluscuamperfecto,3p,hubieran compuesto
componer,False,er,compon,imperativo afirmativo,presente,1s,
componer,False,er,compon,imperativo afirmativo,presente,2s,compón
componer,False,er,compon,imperativo afirmativo,presente,3s,componed
componer,False,er,compon,imperativo afirmativo,presente,1p,
componer,False,er,compon,imperativo afirmativo,presente,2p,componga
componer,False,er,compon,imperativo afirmativo,presente,3p,compongan
componer,False,er,compon,imperativo negativo,presente,1s,
componer,False,er,compon,imperativo negativo,presente,2s,no compongas
componer,False,er,compon,imperativo negativo,presente,3s,no compongáis
componer,False,er,compon,imperativo negativo,presente,1p,
componer,False,er,compon,imperativo negativo,presente,2p,no componga
componer,False,er,compon,imperativo negativo,presente,3p,no compongan
comprar,False,ar,compr,indicativo,presente,1s,compro
comprar,False,ar,compr,indicativo,presente,2s,compras
comprar,False,ar,compr,indicativo,presente,3s,compra
comprar,False,ar,compr,indicativo,presente,1p,compramos
comprar,False,ar,compr,indicativo,presente,2p,compráis
comprar,False,ar,compr,indicativo,presente,3p,compran
comprar,False,ar,compr,indicativo,imperfecto,1s,compraba
comprar,False,ar,compr,indicativo,imperfecto,2s,comprabas
comprar,False,ar,compr,indicativo,imperfecto,3s,compraba
comprar,False,ar,compr,indicativo,imperfecto,1p,comprábamos
comprar,False,ar,compr,indicativo,imperfecto,2p,comprabais
comprar,False,ar,compr,indicativo,imperfecto,3p,compraban
comprar,False,ar,compr,indicativo,pretérito,1s,compré
comprar,False,ar,compr,indicativo,pretérito,2s,compraste
comprar,False,ar,compr,indicativo,pretérito,3s,compró
comprar,False,ar,compr,indicativo,pretérito,1p,compramos
comprar,False,ar,compr,indicativo,pretérito,2p,comprasteis
comprar,False,ar,compr,indicativo,pretérito,3p,compraron
comprar,False,ar,compr,indicativo,condicional,1s,compraría
comprar,False,ar,compr,indicativo,condicional,2s,comprarías
comprar,False,ar,compr,indicativo,condicional,3s,compraría
comprar,False,ar,compr,indicativo,condicional,1p,compraríamos
comprar,False,ar,compr,indicativo,condicional,2p,compraríais
comprar,False,ar,compr,indicativo,condicional,3p,comprarían
comprar,False,ar,compr,indicativo,presente perfecto,1s,he comprado
comprar,False,ar,compr,indicativo,presente perfecto,2s,has comprado
comprar,False,ar,compr,indicativo,presente perfecto,3s,ha comprado
comprar,False,ar,compr,indicativo,presente perfecto,1p,hemos comprado
comprar,False,ar,compr,indicativo,presente perfecto,2p,habéis comprado
comprar,False,ar,compr,indicativo,presente perfecto,3p,han comprado
comprar,False,ar,compr,indicativo,futuro perfecto,1s,habré comprado
comprar,False,ar,compr,indicativo,futuro perfecto,2s,habrás comprado
comprar,False,ar,compr,indicativo,futuro perfecto,3s,habrá comprado
comprar,False,ar,compr,indicativo,futuro perfecto,1p,habremos comprado
comprar,False,ar,compr,indicativo,futuro perfecto,2p,habréis comprado
comprar,False,ar,compr,indicativo,futuro perfecto,3p,habrán comprado
comprar,False,ar,compr,indicativo,pluscuamperfecto,1s,había comprado
comprar,False,ar,compr,indicativo,pluscuamperfecto,2s,habías comprado
comprar,False,ar,compr,indicativo,pluscuamperfecto,3s,había comprado
comprar,False,ar,compr,indicativo,pluscuamperfecto,1p,habíamos comprado
comprar,False,ar,compr,indicativo,pluscuamperfecto,2p,habíais comprado
comprar,False,ar,compr,indicativo,pluscuamperfecto,3p,habían comprado
comprar,False,ar,compr,indicativo,condicional perfecto,1s,habría comprado
comprar,False,ar,compr,indicativo,condicional perfecto,2s,habrías comprado
comprar,False,ar,compr,indicativo,condicional perfecto,3s,habría comprado
comprar,False,ar,compr,indicativo,condicional perfecto,1p,habríamos comprado
comprar,False,ar,compr,indicativo,condicional perfecto,2p,habríais comprado
comprar,False,ar,compr,indicativo,condicional perfecto,3p,habrían comprado
comprar,False,ar,compr,subjuntivo,presente,1s,compre
comprar,False,ar,compr,subjuntivo,presente,2s,compres
comprar,False,ar,compr,subjuntivo,presente,3s,compre
comprar,False,ar,compr,subjuntivo,presente,1p,compremos
comprar,False,ar,compr,subjuntivo,presente,2p,compréis
comprar,False,ar,compr,subjuntivo,presente,3p,compren
comprar,False,ar,compr,subjuntivo,imperfecto,1s,comprara
comprar,False,ar,compr,subjuntivo,imperfecto,2s,compraras
comprar,False,ar,compr,subjuntivo,imperfecto,3s,comprara
comprar,False,ar,compr,subjuntivo,imperfecto,1p,compráramos
comprar,False,ar,compr,subjuntivo,imperfecto,2p,comprarais
comprar,False,ar,compr,subjuntivo,imperfecto,3p,compraran
comprar,False,ar,compr,subjuntivo,futuro,1s,comprare
comprar,False,ar,compr,subjuntivo,futuro,2s,comprares
comprar,False,ar,compr,subjuntivo,futuro,3s,comprare
comprar,False,ar,compr,subjuntivo,futuro,1p,compráremos
comprar,False,ar,compr,subjuntivo,futuro,2p,comprareis
comprar,False,ar,compr,subjuntivo,futuro,3p,compraren
comprar,False,ar,compr,subjuntivo,presente perfecto,1s,haya comprado
comprar,False,ar,compr,subjuntivo,presente perfecto,2s,hayas comprado
comprar,False,ar,compr,subjuntivo,presente perfecto,3s,haya comprado
comprar,False,ar,compr,subjuntivo,presente perfecto,1p,hayamos comprado
comprar,False,ar,compr,subjuntivo,presente perfecto,2p,hayáis comprado
comprar,False,ar,compr,subjuntivo,presente perfecto,3p,hayan comprado
comprar,False,ar,compr,subjuntivo,futuro perfecto,1s,hubiere comprado
comprar,False,ar,compr,subjuntivo,futuro perfecto,2s,hubieres comprado
comprar,False,ar,compr,subjuntivo,futuro perfecto,3s,hubiere comprado
comprar,False,ar,compr,subjuntivo,futuro perfecto,1p,hubiéremos comprado
